"scenario","functional_form","matching_quality","simple_difference","rebar_y0hat","reloop_rf_po","reloop_rf_v12","reloop_rf_interp","cf_loop_p05","cf_ipw_rf","cf_aipw_rf","true_tau","mean_DeltaY0","mean_DeltaY0_hat","mean_DeltaX1","mean_DeltaX2","mean_DeltaX3","mean_abs_DeltaX1","mean_abs_DeltaX2","mean_abs_DeltaX3","mean_abs_DeltaY0_hat","cor_DeltaY0hat_DeltaY0","cor_DeltaX1_DeltaY0","cor_DeltaX2_DeltaY0","cor_DeltaX3_DeltaY0","prop_unit1_treated","mean_e_hat_cf","sd_e_hat_cf","n_treated_full","n_control_full","treatment_rate_full","n_matched","n_pairs","n_remnant","n_remnant_controls","sim"
"opposite","linear","good",0.0734169057471994,0.0678695230070108,-0.00579374980131763,0.0559783344423391,0.0341552100354543,0.016518195228134,-0.459000098927936,-0.223470200383369,0,0.0734169057471994,0.00554738274018867,0.188785748465989,-0.0159010579966159,0.208264575265203,0.904040456273507,1.19779854570091,0.467505720334168,0.574389182823624,0.464771569353692,-0.55368642868934,-0.0782219953036045,0.531499209149376,0.519480519480519,0.349365079365079,0.245889085217986,231,769,0.231,462,231,538,538,307
"opposite","nonlinear","bad",-0.937394827017989,-0.416253709645117,-0.0155621062880376,-0.0566154045849223,-0.0442604104969999,-0.225153277362619,-1.58544459449296,-0.106593660663379,0,-0.937394827017989,-0.521141117372872,0.829468459539464,0.036224568008239,0.260350009862837,1.22662174437058,1.10677573337671,0.260789870372217,0.735293446799176,0.631771869540271,-0.664649764805351,0.0146314374407221,-0.334688494529378,0.479591836734694,0.37671768707483,0.297174811965995,294,706,0.294,588,294,412,412,307
"opposite","nonlinear","good",-0.201272590752039,-0.329672900372111,-0.318296473368399,-0.434452302918928,-0.400049316284093,0.0274877921401342,-1.14582429012504,0.20721127123179,0,-0.201272590752039,0.128400309620072,0.305793355204632,-0.0999057862386086,0.31460755480967,0.774371795868571,1.08832591751423,0.79042342714817,0.761422096063513,0.662974111306492,-0.126146739213701,-0.018738994718421,0.706317588681238,0.454545454545455,0.397595520421607,0.268455375132515,253,747,0.253,506,253,494,494,307
"unrelated","linear","bad",0.169728889441763,0.256790207399742,0.296402901469632,0.21274809589613,0.219778858458559,-0.0691558119210752,-1.09911876978375,-0.491318155461778,0,0.169728889441763,-0.0870613179579793,0.594019416613245,-0.0307993065540271,0.258510880608934,1.1133548312653,1.07809412592373,0.259056681026495,0.576015291123661,0.421941613648061,-0.0200774432611638,0.476307715615848,0.0927488663895547,0.494545454545455,0.392460606060606,0.252044716519341,275,725,0.275,550,275,450,450,307
"unrelated","linear","good",0.280820386914831,0.325157340560633,0.352806135956218,0.323099284122483,0.331919598791427,0.172626327257528,-0.352802335094112,-0.114610036287233,0,0.280820386914831,-0.0443369536458015,0.138226873711242,-0.0386076395219374,0.173756306206032,0.739156743179935,1.20167895843577,0.521980725177736,0.71795228422505,0.492275268621396,-0.257976378553657,0.397717217194777,0.325099662394905,0.502183406113537,0.324366812227074,0.235308921822994,229,771,0.229,458,229,542,542,307
"unrelated","nonlinear","bad",0.196220276565144,0.210550720710722,0.158333918422152,0.199988344279516,0.191869200404844,-0.162474115270537,-2.12600844226197,-0.41711843846594,0,0.196220276565144,-0.014330444145578,0.847710499871294,-0.0215918489184528,0.297179689648532,1.32686726770127,1.09599030941944,0.297816119659863,0.606426673354835,0.674300662281984,0.0315373815484655,0.741628498789789,0.0819440843517605,0.527881040892193,0.389721189591078,0.303004038013937,269,731,0.269,538,269,462,462,307
"unrelated","nonlinear","good",0.551196279055193,0.454357173639929,0.413430061107542,0.433644560430338,0.429822893162715,0.244006103253967,-1.19873482014871,-0.224890508063184,0,0.551196279055193,0.0968391054152644,0.520118568105185,-0.099231223059102,0.542344012314986,0.901742961110548,1.17039695568267,0.799459617115499,0.942854240594337,0.696652217347992,-0.0488099562832678,0.630323957055445,0.274529243404345,0.459649122807018,0.423625730994152,0.306634177682089,285,715,0.285,570,285,430,430,307
"aligned","linear","bad",0.398849233409597,0.263693804254081,0.218428872502083,0.327103033729778,0.278397596471729,0.063800959508021,-1.43809008436024,-0.618478870724596,0,0.398849233409597,0.135155429155517,0.484461355437163,0.0370957024245909,0.189108076127098,1.20210279267052,1.08999723229383,0.189943426292745,0.461792628569565,0.276827661374846,0.497212651769977,-0.0293505988702446,0.135229965187633,0.506172839506173,0.343004115226337,0.250005968279699,243,757,0.243,486,243,514,514,308
"aligned","linear","good",0.0619229417752323,-0.00547340319163662,-0.0693556315858388,0.0700425027444475,0.0532837241174326,-0.181655121746794,-1.15649234788127,-0.421231447847125,0,0.0619229417752323,0.0673963449668689,0.14226594604803,0.039787911930063,0.164631494675994,0.884100932080523,1.10668638116743,0.367576622300258,0.47012106199332,0.0713542442869574,-0.024416495842874,0.123375265638062,0.0741261903291058,0.5,0.337739130434783,0.240798839106926,230,770,0.23,460,230,540,540,308
"aligned","nonlinear","bad",1.71654226079828,1.27303202616759,0.867960877397926,0.957408607508723,0.931343581913361,0.494142107482573,-0.61603807561811,-0.123764646635485,0,1.71654226079828,0.443510234630688,0.919935495136106,-0.139975810628277,0.308294000176111,1.29755583709058,1.10450216274555,0.309160518124485,0.684118806991047,0.550901799713812,0.704090417592628,0.150295382071481,0.375957318211616,0.459074733096085,0.413279952550415,0.311008010329389,281,719,0.281,562,281,438,438,308
"aligned","nonlinear","good",1.67260193481733,1.70756812377319,1.68723701635293,1.68693773365219,1.68538271590529,0.626353964630112,-0.984138631948766,-0.533836050927634,0,1.67260193481733,-0.0349661889558621,0.525641239092951,-0.0621438730210131,0.49934207352722,0.903849740931085,1.07380944283843,0.820832992603346,0.332142642605882,0.139749189003438,0.0888978336743199,-0.0015608767918612,0.327017275615507,0.496503496503497,0.4170337995338,0.306658165736284,286,714,0.286,572,286,428,428,308
"opposite","linear","bad",-0.0860949473872652,0.131414333637711,0.0490611094503545,0.0984881669817591,0.0854869808806097,-0.0767253576441018,-0.609483306299452,-0.117386297122485,0,-0.0860949473872652,-0.217509281024976,0.4742418462113,-0.234910153462838,0.179456609212067,1.12092248000514,1.15330446747173,0.180209294266257,0.613369221474308,0.370775266894738,-0.435878628393621,-0.0694367993939398,0.0738784994256025,0.494464944649447,0.359710947109471,0.232625054951733,271,729,0.271,542,271,458,458,308
"opposite","linear","good",0.0686894485511463,0.0628731398348347,-0.025132663532465,0.0607602236196184,0.0217469385889605,-0.0429271591139077,0.362778913742814,-0.229538128174361,0,0.0686894485511463,0.00581630871631167,0.15861384664675,0.00498559869883568,0.149807469268027,0.860063050731077,1.14824367098869,0.4254912899297,0.610487675073495,0.508562828091058,-0.579892514724889,-0.0508866139499647,0.536982215337981,0.538775510204082,0.383789115646259,0.227070885353299,245,755,0.245,490,245,510,510,308
"opposite","nonlinear","bad",-0.937422256298663,-0.328150328812111,-0.0611591930490555,-0.0403193636861664,-0.0527485399255947,-0.22959508427389,-1.50183247280211,-0.491643532227183,0,-0.937422256298663,-0.609271927486552,0.915021755263021,-0.0571878428933433,0.337027173379843,1.35829090163344,1.07700842687482,0.337507340721069,0.94797258374124,0.682992161862343,-0.714026248899409,0.0513422023373899,-0.228911445214177,0.509025270758123,0.39546329723225,0.309115670008696,277,723,0.277,554,277,446,446,308
"opposite","nonlinear","good",-0.424917401946583,-0.528779850890207,-0.403854035788079,-0.601815080762768,-0.527978631640937,-0.0973017413719483,-1.0045271889705,0.0915042159390203,0,-0.424917401946583,0.103862448943623,0.49107294446698,-0.0726778717446858,0.453330327433016,0.838169058472115,1.17864372859472,0.77379335626222,0.722606216751821,0.561497739343568,-0.261952383578255,0.00145041906272881,0.626585330780169,0.489795918367347,0.413548752834467,0.288783028908702,294,706,0.294,588,294,412,412,308
"unrelated","linear","bad",0.0379450951849392,0.0421242550093319,0.0340330996875286,0.0294937519489844,0.0301501632384603,-0.0334912235503011,-1.03269301115286,-0.527282350810809,0,0.0379450951849392,-0.00417915982439274,0.448092942974264,-0.0448245244445243,0.095968551034752,1.28637834548357,1.15203989039712,0.0968878206137112,0.594294403471389,0.367303816414921,0.0697067523488729,0.454923570701843,0.154464315879965,0.508196721311475,0.329467213114754,0.224847834711639,244,756,0.244,488,244,512,512,308
"unrelated","linear","good",0.138212533818707,0.14514892210326,0.200643139669361,0.186885458908226,0.190722358511894,-0.04832145815509,-1.58816494078108,-1.11974802993535,0,0.138212533818707,-0.00693638828455246,0.186115035007591,-0.0199931167523223,0.23773354276307,0.903770681237815,1.12362359289581,0.470064572342842,0.622032230794908,0.35358761734753,-0.2835987288181,0.424122005824536,0.299423650492561,0.54,0.369293333333333,0.241238432829554,250,750,0.25,500,250,500,500,308
"unrelated","nonlinear","bad",0.244220466163784,0.266235314639541,0.306980323179826,0.322484889424873,0.320696658802479,0.0715009080480236,-1.01627740602047,-0.0758549244962544,0,0.244220466163784,-0.0220148484757569,0.896334054175474,0.0158597942405365,0.275579057252958,1.30345809089072,1.22000113843377,0.283856438225328,0.619511385149492,0.577053388870355,-0.0720996657867452,0.707977193411178,0.0754652975693399,0.5,0.379291666666667,0.310320706394103,280,720,0.28,560,280,440,440,308
"unrelated","nonlinear","good",0.405411635736039,0.221488408050669,0.106191268273293,0.100879471635897,0.101793306227144,0.13283038325762,-1.02016148088096,-0.277859142490596,0,0.405411635736039,0.18392322768537,0.40031046752637,-0.0370102247352468,0.396542349742997,0.847615814937616,1.13649888786576,0.795008781764726,0.924569829412592,0.740065793023921,0.0381541764707014,0.666234236321882,0.358918677283295,0.463320463320463,0.408828828828829,0.294676750998562,259,741,0.259,518,259,482,482,308
"aligned","linear","bad",0.295444240373903,0.194393179840977,0.180591947143692,0.24776878973496,0.229730191548329,-0.0737627790418875,-1.45092998634114,-0.598500309481833,0,0.295444240373903,0.101051060532926,0.482515492813879,-0.0547012409117658,0.219438123338919,1.14368106183389,1.12721648390707,0.219923349288198,0.374526446547748,0.192957160242779,0.4555991341795,-0.0423737725844757,0.126171424318282,0.531135531135531,0.374407814407814,0.244463725523492,273,727,0.273,546,273,454,454,309
"aligned","linear","good",0.191931661155704,0.181580229058754,0.233345936878735,0.169180154051426,0.187371135294073,-0.046613415187536,-1.89733645474096,-1.15817333873672,0,0.191931661155704,0.0103514320969493,0.131046861140512,0.0325908722406778,0.19014649104376,0.860073690049254,1.07784571531127,0.508657787372217,0.294293149135789,-0.0188805131050365,0.127786124553034,0.0943678795690517,0.0205829492163912,0.451476793248945,0.364627285513361,0.239671520465682,237,763,0.237,474,237,526,526,309
"aligned","nonlinear","bad",1.91619188120587,1.43836153139399,0.826062271860841,0.958119928426941,0.935664136171655,0.629272549139592,-0.551080094470511,-0.624162187262043,0,1.91619188120587,0.477830349811874,0.977396952595607,-0.0255602523966208,0.220211924481589,1.39521365327885,1.13139648310315,0.22127546311247,0.703552457066506,0.559956237094349,0.731151047707614,0.0319837318485578,0.387080361320306,0.461538461538462,0.376886446886447,0.302498991207276,273,727,0.273,546,273,454,454,309
"aligned","nonlinear","good",1.11424971859567,1.17729973708468,0.894951849759864,1.06544648949037,1.04324712713243,0.312404398740717,-1.11883220499157,-0.487339054954525,0,1.11424971859567,-0.0630500184890101,0.367585265590571,-0.0463995897574879,0.398243323191693,0.762421225621423,1.11116264119053,0.721221862004194,0.373242289385388,-0.0966434146495711,0.130594896617108,-0.0211755545404788,0.156840861839148,0.461805555555556,0.42640625,0.282170999799801,288,712,0.288,576,288,424,424,309
"opposite","linear","bad",-0.0579275850331716,0.179267726404027,0.191968398856135,0.1840944628208,0.186826232269584,0.0649745642230342,-0.852224189951994,-0.831826085001702,0,-0.0579275850331716,-0.237195311437198,0.587926812390775,-0.0776899610340272,0.207750981834109,1.21101034804659,1.11875043297137,0.20835551590881,0.534995342236624,0.392755261222209,-0.508634606971286,0.109470413592091,0.149841385811627,0.5,0.354449035812672,0.253718595616607,242,758,0.242,484,242,516,516,309
"opposite","linear","good",0.232046020170107,0.220327028792981,0.227890275810524,0.28496785806789,0.2716901790646,0.149516948600935,0.951831867621357,0.466840252861659,0,0.232046020170107,0.0117189913771262,0.137611372186946,-0.023746554733238,0.200680382401657,0.902946305056135,1.0702345150279,0.427612544855162,0.614280757788573,0.521112114799407,-0.59017735257848,0.118383085513642,0.596326229612126,0.524390243902439,0.374186991869919,0.220928000777766,246,754,0.246,492,246,508,508,309
"opposite","nonlinear","bad",-1.24883372744664,-0.67185580294316,-0.309948979625227,-0.353354618803651,-0.34404540755707,-0.433453948130275,-0.434366465258563,-0.6608598494496,0,-1.24883372744664,-0.576977924503478,0.925621469410719,0.114054647996177,0.236915311053135,1.34008431670363,1.13144533662171,0.237531030094798,0.774378825359117,0.609757929426703,-0.693984659631215,-0.0806487118750901,-0.409274231607127,0.517857142857143,0.366416666666667,0.296967273815403,280,720,0.28,560,280,440,440,309
"opposite","nonlinear","good",-0.210282342898529,-0.354195005144174,-0.243095839887124,-0.304895863731213,-0.286612589206974,0.127438472416759,0.0500469215559146,0.174495308573086,0,-0.210282342898529,0.143912662245645,0.402162770658936,-0.0402701938130669,0.400082139184238,0.815242788026769,1.18100255006492,0.738288095533922,0.84027756355898,0.574831324632285,-0.194061926589897,0.0320249936001913,0.626751650984683,0.50965250965251,0.401447876447876,0.302157770111377,259,741,0.259,518,259,482,482,309
"unrelated","linear","bad",0.110180464367174,0.1191357802946,0.195172016718653,0.113493634169616,0.135888645441386,0.0194032005474622,-0.40514622898809,-0.333733838816934,0,0.110180464367174,-0.0089553159274257,0.501142494218642,-0.0934325096104298,0.178711655439428,1.24649200247523,1.12531550589563,0.18020815442207,0.657961942063018,0.377348208539199,-0.0650612375244681,0.433211979297647,0.164046818637606,0.531120331950207,0.359751037344398,0.24717462406989,241,759,0.241,482,241,518,518,309
"unrelated","linear","good",0.162628401482824,0.160110384238555,0.127937051562417,0.122182999460789,0.126629941284885,0.0144569111843191,-0.392476024141969,-0.268927981834085,0,0.162628401482824,0.0025180172442697,0.192308190434892,-0.0561134493482651,0.184944778254844,0.992698100237777,1.09592262969788,0.412621821089407,0.568185107196399,0.412936329978704,-0.358520002244585,0.377973748023447,0.360230320083935,0.508833922261484,0.384393404004711,0.225939435336534,283,717,0.283,566,283,434,434,309
"unrelated","nonlinear","bad",0.238933911998119,0.267642526914041,0.292678907527642,0.308888248716114,0.30416335206211,0.0591575027187316,-0.966131274872842,-0.137053153623984,0,0.238933911998119,-0.0287086149159226,0.923171883227833,0.117068754640327,0.244238561386102,1.30442735165005,1.17461361040653,0.246121398691763,0.826898004756376,0.705251162568894,0.0125758897573248,0.718714615352582,0.131487463600079,0.52059925093633,0.376329588014981,0.298322198000069,267,733,0.267,534,267,466,466,309
"unrelated","nonlinear","good",0.477532568444498,0.383352164004037,0.143057910500702,0.272467349604175,0.20867957234297,0.0443037204019349,-0.25858920389456,-0.0369889433135491,0,0.477532568444498,0.0941804044404614,0.569336675707204,-0.0187385476225525,0.545118477199041,0.932541894940016,1.15074959515719,0.795526005975376,0.74108159636495,0.588592728906927,-0.0385202587321095,0.624345286234894,0.287159499419176,0.478260869565217,0.4218538647343,0.307627910990611,276,724,0.276,552,276,448,448,309
"aligned","linear","bad",0.37577354863177,0.142763083528993,0.0322890415926279,0.197075803910806,0.179151900220249,0.0319559800614867,-1.25166978126204,-0.550546892039959,0,0.37577354863177,0.233010465102777,0.469247209332499,0.122369810945854,0.147357863993251,1.14580491044346,1.15533779846309,0.148639812800067,0.677441663642486,0.434519145388097,0.461346431442265,0.0285381883288562,0.152617245532216,0.435344827586207,0.320869252873563,0.232210785621555,232,768,0.232,464,232,536,536,310
"aligned","linear","good",0.245006939618,0.214142631908325,0.155761567696304,0.23656025802902,0.221523705102221,0.0787361617219204,-1.75328349284181,-0.546423685330211,0,0.245006939618,0.0308643077096749,0.155849902930276,-0.0202679948612064,0.116340529164504,0.887537545247785,1.16631136722027,0.543796146760717,0.332810886992865,-0.125943589670549,-0.0518439987873464,-0.0618489424189874,0.134832746024293,0.559183673469388,0.342544217687075,0.232190136437053,245,755,0.245,490,245,510,510,310
